OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,State,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-11147,05-09-2024,09-09-2024,Customer_381,Consumer,South,Bangalore,Furniture,Bookcases,Bookcases Model 46,13415.86,3,0.05,2210.97
ORD-11148,07-04-2024,10-04-2024,Customer_237,Home Office,North,Delhi,Furniture,Tables,Tables Model 38,18870.36,5,0.1,2408.14
ORD-11149,30-11-2024,05-12-2024,Customer_18,Home Office,East,Kolkata,Technology,Laptops,Laptops Model 25,37789.68,3,0.2,1288.73
ORD-11150,09-04-2022,11-04-2022,Customer_6,Home Office,South,Bangalore,Furniture,Bookcases,Bookcases Model 31,3894.35,4,0.05,386.28
ORD-11151,17-09-2024,20-09-2024,Customer_280,Corporate,South,Hyderabad,Office Supplies,Storage,Storage Model 8,45484.36,4,0.15,2516.57
ORD-11152,27-07-2023,01-08-2023,Customer_50,Home Office,East,Patna,Furniture,Tables,Tables Model 22,34427.81,8,0.2,-1236.68
ORD-11153,29-11-2024,02-12-2024,Customer_235,Consumer,North,Lucknow,Technology,Accessories,Accessories Model 8,3028.69,9,0.05,71.62
ORD-11154,29-08-2023,31-08-2023,Customer_262,Consumer,East,Patna,Technology,Laptops,Laptops Model 10,55553.2,2,0.2,-5796.8
ORD-11155,31-03-2023,01-04-2023,Customer_269,Consumer,South,Hyderabad,Office Supplies,Storage,Storage Model 35,52794.68,3,0.2,3430.68
ORD-11156,13-01-2024,18-01-2024,Customer_317,Consumer,South,Hyderabad,Office Supplies,Binders,Binders Model 49,37759.98,2,0.05,5993.52
ORD-11157,08-11-2022,13-11-2022,Customer_268,Corporate,West,Mumbai,Technology,Phones,Phones Model 31,95926.15,7,0.1,4551.03
ORD-11158,16-08-2024,19-08-2024,Customer_376,Home Office,South,Hyderabad,Technology,Phones,Phones Model 39,7949.61,9,0.1,17.4
ORD-11159,17-05-2022,18-05-2022,Customer_331,Corporate,West,Mumbai,Furniture,Tables,Tables Model 26,82332.9,4,0.15,7951.56
ORD-11160,01-02-2023,03-02-2023,Customer_300,Home Office,East,Kolkata,Furniture,Tables,Tables Model 10,14473.81,7,0,3350.61
ORD-11161,26-02-2023,02-03-2023,Customer_53,Home Office,South,Hyderabad,Technology,Laptops,Laptops Model 39,1571.52,2,0.2,-113.48
ORD-11162,22-08-2024,24-08-2024,Customer_387,Home Office,West,Pune,Furniture,Bookcases,Bookcases Model 22,74419.72,8,0.05,1309.84
ORD-11163,12-07-2023,13-07-2023,Customer_355,Corporate,West,Pune,Furniture,Bookcases,Bookcases Model 49,46919.31,10,0.05,10278.17
ORD-11164,20-08-2023,22-08-2023,Customer_341,Corporate,North,Delhi,Office Supplies,Paper,Paper Model 45,95993.58,6,0.05,20863.28
ORD-11165,04-06-2024,08-06-2024,Customer_169,Corporate,North,Chandigarh,Furniture,Tables,Tables Model 43,84311.34,5,0.1,9279.84
ORD-11166,30-05-2023,02-06-2023,Customer_303,Corporate,North,Delhi,Furniture,Bookcases,Bookcases Model 43,80696.15,4,0.2,-2118.76
ORD-11167,29-06-2023,30-06-2023,Customer_56,Home Office,West,Ahmedabad,Office Supplies,Paper,Paper Model 42,37894.32,9,0.15,-3390.58
ORD-11168,21-07-2022,26-07-2022,Customer_368,Home Office,North,Delhi,Furniture,Tables,Tables Model 3,58222.14,10,0.15,6044.67
ORD-11169,13-12-2023,17-12-2023,Customer_93,Consumer,West,Ahmedabad,Office Supplies,Binders,Binders Model 41,94049.6,7,0,9782.09
ORD-11170,05-11-2023,06-11-2023,Customer_177,Corporate,East,Patna,Furniture,Bookcases,Bookcases Model 16,45934.01,5,0.1,7101.04
ORD-11171,21-07-2023,25-07-2023,Customer_395,Home Office,North,Lucknow,Technology,Accessories,Accessories Model 42,99102.08,5,0.05,5187.52
ORD-11172,22-10-2023,26-10-2023,Customer_117,Corporate,East,Kolkata,Technology,Phones,Phones Model 20,33709.45,10,0.2,1178.65
ORD-11173,27-07-2022,28-07-2022,Customer_363,Corporate,West,Pune,Office Supplies,Storage,Storage Model 23,64127.76,7,0.05,4243.34
ORD-11174,22-11-2023,26-11-2023,Customer_260,Home Office,East,Kolkata,Furniture,Tables,Tables Model 42,2084.77,4,0.2,-150.87
ORD-11175,30-08-2023,04-09-2023,Customer_340,Corporate,South,Chennai,Office Supplies,Paper,Paper Model 17,8055.57,2,0,1836
ORD-11176,26-10-2022,29-10-2022,Customer_43,Corporate,East,Patna,Furniture,Tables,Tables Model 15,10810.79,5,0.2,-80.79
ORD-11177,25-06-2024,26-06-2024,Customer_356,Consumer,South,Hyderabad,Furniture,Bookcases,Bookcases Model 16,99271.39,1,0.15,-4356.31
ORD-11178,08-04-2023,12-04-2023,Customer_225,Corporate,South,Bangalore,Furniture,Tables,Tables Model 36,24746.18,1,0.2,-722.14
ORD-11179,29-01-2023,02-02-2023,Customer_187,Corporate,South,Hyderabad,Office Supplies,Storage,Storage Model 28,62911.88,7,0.1,7970.08
ORD-11180,29-01-2024,01-02-2024,Customer_360,Consumer,South,Chennai,Office Supplies,Storage,Storage Model 35,8165.52,3,0.1,1347.2
ORD-11181,21-09-2022,22-09-2022,Customer_368,Home Office,West,Ahmedabad,Technology,Phones,Phones Model 42,80821.73,10,0.05,14550.06
ORD-11182,04-04-2023,08-04-2023,Customer_88,Consumer,East,Bhubaneswar,Furniture,Tables,Tables Model 36,62071.19,8,0.2,-2542.06
ORD-11183,07-07-2024,12-07-2024,Customer_142,Home Office,North,Lucknow,Technology,Accessories,Accessories Model 17,15214.07,6,0,4392.05
ORD-11184,26-02-2022,03-03-2022,Customer_357,Home Office,West,Pune,Office Supplies,Binders,Binders Model 20,98627.56,4,0.15,-2223.43
ORD-11185,08-11-2023,10-11-2023,Customer_387,Corporate,West,Mumbai,Office Supplies,Paper,Paper Model 38,58893.81,1,0.2,-8054.16
ORD-11186,03-09-2022,04-09-2022,Customer_397,Consumer,North,Chandigarh,Technology,Accessories,Accessories Model 12,16540.12,4,0.05,4051.43
ORD-11187,02-03-2022,06-03-2022,Customer_196,Home Office,North,Lucknow,Furniture,Chairs,Chairs Model 31,94641.64,10,0.15,9580.43
ORD-11188,11-10-2022,14-10-2022,Customer_95,Corporate,South,Bangalore,Technology,Laptops,Laptops Model 26,18152.39,7,0.1,1359.99
ORD-11189,15-02-2023,17-02-2023,Customer_311,Consumer,East,Bhubaneswar,Office Supplies,Binders,Binders Model 36,34302.16,2,0.2,-2934.83
ORD-11190,02-05-2022,05-05-2022,Customer_291,Home Office,North,Delhi,Furniture,Bookcases,Bookcases Model 24,1751.56,6,0.15,-41.05
ORD-11191,23-05-2022,25-05-2022,Customer_350,Consumer,South,Hyderabad,Office Supplies,Storage,Storage Model 39,18587.78,4,0.1,-478.79
ORD-11192,06-02-2024,11-02-2024,Customer_276,Consumer,South,Chennai,Office Supplies,Binders,Binders Model 20,50979.21,8,0,10477.28
ORD-11193,20-08-2023,21-08-2023,Customer_80,Home Office,East,Bhubaneswar,Furniture,Bookcases,Bookcases Model 22,52089.64,2,0.15,-2693.56
ORD-11194,20-07-2024,25-07-2024,Customer_123,Corporate,West,Pune,Furniture,Bookcases,Bookcases Model 13,55668.95,6,0.05,5089.44
ORD-11195,07-04-2024,08-04-2024,Customer_47,Home Office,East,Kolkata,Technology,Accessories,Accessories Model 42,70909.92,10,0,18574.4
ORD-11196,19-10-2023,24-10-2023,Customer_150,Home Office,West,Ahmedabad,Office Supplies,Binders,Binders Model 28,28614.88,3,0.15,2600.54
ORD-11197,07-04-2024,11-04-2024,Customer_200,Corporate,West,Mumbai,Technology,Phones,Phones Model 32,49378.32,6,0.2,-1430.68
ORD-11198,12-08-2023,13-08-2023,Customer_161,Home Office,North,Delhi,Furniture,Tables,Tables Model 4,89263.21,10,0.2,-9520.84
ORD-11199,30-12-2024,31-12-2024,Customer_351,Corporate,North,Lucknow,Technology,Phones,Phones Model 48,35500.68,9,0,9085.92
ORD-11200,07-11-2024,12-11-2024,Customer_96,Consumer,South,Hyderabad,Technology,Accessories,Accessories Model 46,70068.72,4,0,11512.88
ORD-11201,18-10-2023,19-10-2023,Customer_106,Home Office,South,Chennai,Furniture,Bookcases,Bookcases Model 8,64221.9,1,0,18015.63
ORD-11202,18-08-2023,19-08-2023,Customer_206,Consumer,South,Hyderabad,Technology,Phones,Phones Model 10,98715.01,4,0.1,17709.07
ORD-11203,18-10-2022,23-10-2022,Customer_321,Corporate,South,Hyderabad,Office Supplies,Storage,Storage Model 14,88253.51,7,0.2,2430.78
ORD-11204,13-07-2023,17-07-2023,Customer_6,Home Office,North,Lucknow,Technology,Laptops,Laptops Model 45,28169.63,4,0.15,-1032.24
ORD-11205,20-03-2024,21-03-2024,Customer_251,Consumer,West,Mumbai,Office Supplies,Paper,Paper Model 12,22685.97,2,0,2035.63
ORD-11206,02-11-2023,04-11-2023,Customer_292,Corporate,East,Bhubaneswar,Office Supplies,Paper,Paper Model 7,40121.35,9,0.1,849.62
ORD-11207,02-09-2022,06-09-2022,Customer_56,Consumer,South,Bangalore,Office Supplies,Storage,Storage Model 15,20478.42,9,0,3424.8
ORD-11208,19-03-2022,23-03-2022,Customer_74,Corporate,South,Bangalore,Office Supplies,Binders,Binders Model 39,24554.31,10,0.1,1461.65
ORD-11209,26-03-2022,31-03-2022,Customer_129,Consumer,South,Bangalore,Office Supplies,Storage,Storage Model 23,4853.91,1,0.05,414.22
ORD-11210,04-08-2024,06-08-2024,Customer_322,Consumer,North,Lucknow,Technology,Phones,Phones Model 22,94708.72,9,0,10068.38
ORD-11211,17-06-2024,18-06-2024,Customer_163,Consumer,West,Mumbai,Furniture,Bookcases,Bookcases Model 8,53091.38,9,0.05,1902.84
ORD-11212,14-05-2022,18-05-2022,Customer_54,Home Office,North,Chandigarh,Office Supplies,Binders,Binders Model 15,72545.9,6,0.1,-2930.31
ORD-11213,13-01-2022,17-01-2022,Customer_19,Home Office,North,Chandigarh,Furniture,Tables,Tables Model 35,76985.2,2,0.05,14669.07
ORD-11214,01-06-2022,02-06-2022,Customer_384,Consumer,West,Ahmedabad,Office Supplies,Storage,Storage Model 44,28605.61,10,0.15,355.22
ORD-11215,01-10-2024,06-10-2024,Customer_185,Consumer,East,Patna,Office Supplies,Storage,Storage Model 10,48173.34,3,0.15,1643.37
ORD-11216,11-08-2023,13-08-2023,Customer_236,Corporate,West,Pune,Furniture,Tables,Tables Model 46,74130.55,7,0.1,-1038.13
ORD-11217,10-04-2023,14-04-2023,Customer_232,Corporate,South,Hyderabad,Technology,Phones,Phones Model 25,94217.17,7,0.15,1426.96
ORD-11218,07-08-2024,10-08-2024,Customer_365,Consumer,East,Patna,Office Supplies,Storage,Storage Model 37,13744.91,9,0.05,845.34
ORD-11219,03-02-2023,08-02-2023,Customer_241,Consumer,East,Patna,Office Supplies,Storage,Storage Model 35,37794.26,5,0.05,3711.68
ORD-11220,15-07-2024,18-07-2024,Customer_222,Consumer,West,Mumbai,Furniture,Chairs,Chairs Model 29,34099.47,3,0.15,4578.89
ORD-11221,18-02-2022,20-02-2022,Customer_295,Consumer,West,Ahmedabad,Office Supplies,Binders,Binders Model 10,27695.34,10,0.05,4439.83
ORD-11222,22-04-2024,25-04-2024,Customer_391,Home Office,West,Mumbai,Office Supplies,Binders,Binders Model 34,76380.72,8,0.1,7835.86
ORD-11223,14-03-2022,15-03-2022,Customer_161,Corporate,North,Delhi,Furniture,Chairs,Chairs Model 13,92057.09,1,0.1,15019.14
ORD-11224,05-11-2022,07-11-2022,Customer_361,Consumer,East,Kolkata,Technology,Accessories,Accessories Model 19,90969.94,10,0.15,1707.67
ORD-11225,14-09-2023,15-09-2023,Customer_283,Home Office,South,Bangalore,Furniture,Tables,Tables Model 31,12284.83,10,0.15,-742.37
ORD-11226,30-07-2023,01-08-2023,Customer_243,Corporate,North,Chandigarh,Furniture,Tables,Tables Model 31,10158.36,1,0.05,2235.43
ORD-11227,16-12-2022,17-12-2022,Customer_291,Corporate,East,Patna,Office Supplies,Paper,Paper Model 22,18592.45,1,0.15,2540.68
ORD-11228,24-06-2022,27-06-2022,Customer_343,Consumer,North,Delhi,Furniture,Bookcases,Bookcases Model 41,30360.4,7,0.05,842.29
ORD-11229,19-10-2023,22-10-2023,Customer_187,Corporate,North,Lucknow,Office Supplies,Storage,Storage Model 13,2087.58,10,0.15,308.81
ORD-11230,17-11-2024,20-11-2024,Customer_222,Corporate,North,Lucknow,Technology,Phones,Phones Model 3,5675.1,4,0.1,89.54
ORD-11231,13-07-2023,17-07-2023,Customer_10,Corporate,North,Lucknow,Office Supplies,Binders,Binders Model 25,13499.66,10,0,3154.33
ORD-11232,13-02-2023,17-02-2023,Customer_263,Corporate,West,Pune,Furniture,Bookcases,Bookcases Model 27,67354.44,7,0.1,2808.58
ORD-11233,02-12-2023,04-12-2023,Customer_231,Home Office,East,Bhubaneswar,Technology,Accessories,Accessories Model 6,19693.89,5,0.1,-574.54
ORD-11234,15-10-2023,20-10-2023,Customer_293,Consumer,North,Delhi,Furniture,Chairs,Chairs Model 50,24674.62,3,0.1,-833.02
ORD-11235,28-06-2022,29-06-2022,Customer_321,Corporate,North,Chandigarh,Furniture,Bookcases,Bookcases Model 41,80795.13,10,0,7195.69
ORD-11236,09-11-2023,10-11-2023,Customer_47,Consumer,North,Delhi,Office Supplies,Binders,Binders Model 28,20352.37,2,0.05,466.6
ORD-11237,23-04-2023,25-04-2023,Customer_102,Home Office,North,Chandigarh,Furniture,Tables,Tables Model 32,32380.29,9,0.05,3853.61
ORD-11238,17-01-2023,21-01-2023,Customer_4,Consumer,East,Bhubaneswar,Office Supplies,Paper,Paper Model 12,86568.32,1,0.15,-4654.61
ORD-11239,09-02-2023,12-02-2023,Customer_165,Consumer,South,Hyderabad,Office Supplies,Binders,Binders Model 11,70146.72,2,0.05,3280.2
ORD-11240,19-03-2024,24-03-2024,Customer_177,Home Office,East,Bhubaneswar,Technology,Accessories,Accessories Model 16,64239.2,4,0.15,-2393.72
ORD-11241,22-12-2024,23-12-2024,Customer_31,Home Office,East,Patna,Furniture,Chairs,Chairs Model 49,6631.15,8,0.1,1164.92
ORD-11242,30-05-2024,31-05-2024,Customer_311,Home Office,West,Mumbai,Office Supplies,Paper,Paper Model 5,9279.05,10,0.1,1155.42
ORD-11243,22-06-2023,25-06-2023,Customer_382,Consumer,West,Pune,Office Supplies,Storage,Storage Model 15,37359.12,5,0.15,-808.13
ORD-11244,16-12-2022,17-12-2022,Customer_238,Corporate,East,Patna,Technology,Laptops,Laptops Model 10,32774.59,7,0.15,3840.22
ORD-11245,18-10-2022,22-10-2022,Customer_223,Home Office,West,Mumbai,Furniture,Tables,Tables Model 12,38455.01,3,0.15,-329.66
ORD-11246,06-11-2022,11-11-2022,Customer_12,Corporate,South,Bangalore,Furniture,Chairs,Chairs Model 26,39433.52,3,0.1,1353.71
ORD-11247,21-11-2022,24-11-2022,Customer_82,Corporate,East,Kolkata,Furniture,Tables,Tables Model 43,60879.09,8,0.15,534.33
ORD-11248,03-05-2022,06-05-2022,Customer_254,Consumer,North,Delhi,Technology,Accessories,Accessories Model 27,47931.67,5,0.05,2817.81
ORD-11249,01-10-2024,02-10-2024,Customer_307,Consumer,East,Bhubaneswar,Furniture,Tables,Tables Model 34,63230.67,10,0.15,3345.33
ORD-11250,01-08-2023,04-08-2023,Customer_190,Corporate,East,Bhubaneswar,Furniture,Tables,Tables Model 16,56750.11,8,0,3088.76
ORD-11251,05-03-2023,08-03-2023,Customer_170,Home Office,South,Chennai,Office Supplies,Storage,Storage Model 13,78787.21,9,0.1,7430.02
ORD-11252,18-09-2022,21-09-2022,Customer_10,Corporate,South,Hyderabad,Office Supplies,Paper,Paper Model 33,24083.28,4,0.15,983.19
ORD-11253,15-07-2022,19-07-2022,Customer_373,Corporate,South,Hyderabad,Technology,Phones,Phones Model 5,53158.94,8,0.2,3992.64
ORD-11254,09-07-2024,13-07-2024,Customer_325,Consumer,South,Chennai,Office Supplies,Binders,Binders Model 21,36696.35,1,0.15,-1407.44
ORD-11255,31-12-2023,05-01-2024,Customer_275,Consumer,West,Ahmedabad,Furniture,Tables,Tables Model 42,95688.43,8,0.1,9682.98
ORD-11256,21-01-2023,26-01-2023,Customer_145,Consumer,North,Lucknow,Office Supplies,Binders,Binders Model 25,73681.74,4,0.2,3662.88
ORD-11257,16-05-2024,17-05-2024,Customer_239,Consumer,East,Patna,Furniture,Chairs,Chairs Model 29,29962.29,1,0.15,-2406.65
ORD-11258,22-02-2024,27-02-2024,Customer_362,Home Office,South,Hyderabad,Technology,Laptops,Laptops Model 30,11220.61,5,0.15,-347.98
ORD-11259,07-08-2023,09-08-2023,Customer_73,Corporate,South,Chennai,Furniture,Chairs,Chairs Model 47,5716.14,6,0.2,-175.63
ORD-11260,08-02-2024,13-02-2024,Customer_390,Consumer,North,Chandigarh,Technology,Accessories,Accessories Model 42,32726.48,3,0.1,3379.68
ORD-11261,03-08-2023,06-08-2023,Customer_35,Consumer,North,Chandigarh,Furniture,Bookcases,Bookcases Model 10,71868.39,3,0.15,-6039.14
ORD-11262,29-07-2022,03-08-2022,Customer_176,Consumer,South,Hyderabad,Furniture,Chairs,Chairs Model 32,75588.63,6,0.1,-2245.76
ORD-11263,31-03-2024,05-04-2024,Customer_107,Corporate,North,Chandigarh,Technology,Accessories,Accessories Model 11,79078.01,3,0.2,4405.55
ORD-11264,25-08-2022,28-08-2022,Customer_358,Consumer,South,Bangalore,Furniture,Bookcases,Bookcases Model 31,68510.43,1,0,14436.9
ORD-11265,28-03-2022,29-03-2022,Customer_344,Corporate,South,Bangalore,Furniture,Chairs,Chairs Model 2,50308.1,6,0.15,4476.96
ORD-11266,10-11-2024,13-11-2024,Customer_302,Consumer,West,Mumbai,Office Supplies,Paper,Paper Model 14,69863.91,9,0,4194.11
ORD-11267,16-04-2023,21-04-2023,Customer_85,Corporate,West,Mumbai,Technology,Accessories,Accessories Model 14,8522.43,6,0.2,636.15
ORD-11268,08-11-2022,13-11-2022,Customer_82,Consumer,North,Chandigarh,Office Supplies,Paper,Paper Model 49,28501.01,9,0.1,2215.1
ORD-11269,09-06-2023,12-06-2023,Customer_309,Home Office,South,Chennai,Technology,Laptops,Laptops Model 43,12357.18,5,0.15,-1146.69
ORD-11270,14-11-2024,18-11-2024,Customer_292,Home Office,South,Bangalore,Furniture,Chairs,Chairs Model 48,39051.48,2,0.05,1953.97
ORD-11271,04-09-2023,06-09-2023,Customer_130,Consumer,East,Patna,Technology,Phones,Phones Model 33,64959.09,4,0.2,4712.89
ORD-11272,18-02-2022,21-02-2022,Customer_201,Home Office,North,Delhi,Furniture,Tables,Tables Model 49,21032.09,7,0.1,1355.96
ORD-11273,05-12-2022,09-12-2022,Customer_1,Consumer,West,Ahmedabad,Office Supplies,Storage,Storage Model 40,79602.82,4,0,16246.34
ORD-11274,13-04-2022,14-04-2022,Customer_189,Consumer,East,Kolkata,Technology,Laptops,Laptops Model 42,38451.38,10,0.05,934.68
ORD-11275,26-01-2023,30-01-2023,Customer_155,Consumer,East,Kolkata,Technology,Laptops,Laptops Model 17,65535.78,5,0,17998.12
ORD-11276,24-07-2024,26-07-2024,Customer_45,Home Office,North,Chandigarh,Office Supplies,Paper,Paper Model 16,79379.87,8,0.05,284.66
ORD-11277,21-07-2024,26-07-2024,Customer_204,Home Office,East,Patna,Furniture,Bookcases,Bookcases Model 25,56541.45,2,0.05,3045.83
ORD-11278,03-03-2022,04-03-2022,Customer_337,Consumer,West,Pune,Technology,Laptops,Laptops Model 50,17914.78,1,0.2,1332
ORD-11279,30-07-2023,02-08-2023,Customer_1,Home Office,West,Mumbai,Technology,Phones,Phones Model 3,67288.63,4,0.05,11601.82
ORD-11280,10-06-2024,15-06-2024,Customer_234,Corporate,West,Mumbai,Office Supplies,Paper,Paper Model 35,5205.81,6,0,1038.62
ORD-11281,02-12-2022,05-12-2022,Customer_206,Corporate,East,Bhubaneswar,Office Supplies,Paper,Paper Model 30,14996.72,6,0.15,-847.45
ORD-11282,13-12-2023,16-12-2023,Customer_130,Consumer,South,Hyderabad,Technology,Accessories,Accessories Model 22,54455.72,6,0.15,-4268.71
ORD-11283,05-01-2024,09-01-2024,Customer_321,Consumer,West,Ahmedabad,Office Supplies,Binders,Binders Model 39,89029.22,6,0.2,7084.47
ORD-11284,01-12-2023,06-12-2023,Customer_58,Home Office,South,Hyderabad,Furniture,Chairs,Chairs Model 35,82556.21,7,0,21122.9
ORD-11285,27-03-2022,01-04-2022,Customer_172,Corporate,North,Chandigarh,Furniture,Tables,Tables Model 8,93483.27,3,0.05,15985.89
ORD-11286,29-10-2023,01-11-2023,Customer_55,Consumer,West,Ahmedabad,Office Supplies,Storage,Storage Model 41,22297.61,6,0.15,1604.32
ORD-11287,18-07-2024,20-07-2024,Customer_356,Corporate,South,Hyderabad,Furniture,Bookcases,Bookcases Model 16,80093.55,8,0.05,18338.29
ORD-11288,11-04-2024,14-04-2024,Customer_152,Consumer,South,Hyderabad,Office Supplies,Binders,Binders Model 14,95179.28,4,0,5144.92
ORD-11289,16-01-2023,17-01-2023,Customer_306,Corporate,North,Lucknow,Technology,Phones,Phones Model 22,42480.79,6,0.15,-4135.84
ORD-11290,05-03-2024,08-03-2024,Customer_348,Corporate,South,Chennai,Technology,Accessories,Accessories Model 3,59174.23,8,0.2,-98.58
ORD-11291,20-10-2024,23-10-2024,Customer_217,Home Office,East,Kolkata,Technology,Accessories,Accessories Model 38,47622.95,7,0.2,2021.44
ORD-11292,20-12-2023,24-12-2023,Customer_48,Consumer,North,Lucknow,Furniture,Tables,Tables Model 16,76025.42,2,0.15,-2809.97
ORD-11293,12-07-2022,16-07-2022,Customer_283,Home Office,West,Ahmedabad,Technology,Phones,Phones Model 29,60559.07,8,0,7916.17
ORD-11294,20-03-2023,25-03-2023,Customer_258,Consumer,West,Mumbai,Furniture,Bookcases,Bookcases Model 30,13274.22,1,0.2,-516.27
ORD-11295,17-07-2023,22-07-2023,Customer_252,Consumer,West,Ahmedabad,Office Supplies,Paper,Paper Model 29,5347.13,10,0,1200.72
ORD-11296,24-08-2023,26-08-2023,Customer_249,Consumer,North,Lucknow,Office Supplies,Storage,Storage Model 1,42959.79,3,0,4286.56
ORD-11297,04-03-2024,06-03-2024,Customer_228,Home Office,West,Mumbai,Technology,Phones,Phones Model 8,22730.55,10,0.15,-973.25
ORD-11298,27-07-2022,29-07-2022,Customer_358,Corporate,South,Bangalore,Office Supplies,Paper,Paper Model 2,56495.69,8,0.15,-470.67
ORD-11299,11-12-2024,14-12-2024,Customer_45,Corporate,North,Lucknow,Technology,Phones,Phones Model 43,28250.77,9,0.15,-2352.31
ORD-11300,03-01-2024,07-01-2024,Customer_341,Consumer,West,Ahmedabad,Furniture,Chairs,Chairs Model 29,12540.58,3,0,2415.38
ORD-11301,04-02-2024,09-02-2024,Customer_119,Consumer,East,Patna,Furniture,Bookcases,Bookcases Model 10,18958.26,7,0,3600.49
ORD-11302,08-09-2023,10-09-2023,Customer_137,Home Office,West,Mumbai,Technology,Phones,Phones Model 34,51264.5,1,0,9286.09
ORD-11303,19-01-2022,22-01-2022,Customer_110,Consumer,South,Chennai,Furniture,Tables,Tables Model 12,80221.92,4,0.15,1569.85
ORD-11304,05-03-2024,10-03-2024,Customer_38,Home Office,North,Delhi,Office Supplies,Binders,Binders Model 11,85855.64,3,0,14545.84
ORD-11305,21-05-2023,25-05-2023,Customer_400,Corporate,East,Kolkata,Technology,Laptops,Laptops Model 2,6437.47,7,0,1723.1
ORD-11306,30-01-2023,02-02-2023,Customer_261,Corporate,West,Pune,Office Supplies,Binders,Binders Model 42,74986.55,3,0.15,4028.57
ORD-11307,19-11-2022,21-11-2022,Customer_361,Consumer,East,Patna,Furniture,Tables,Tables Model 50,60182.27,7,0,11460.01
ORD-11308,23-03-2022,26-03-2022,Customer_310,Corporate,East,Patna,Technology,Laptops,Laptops Model 20,65191.6,6,0.1,10370.75
ORD-11309,20-08-2024,25-08-2024,Customer_294,Consumer,West,Pune,Office Supplies,Paper,Paper Model 31,69677.33,10,0.2,1062.73
ORD-11310,22-11-2023,23-11-2023,Customer_139,Corporate,West,Pune,Office Supplies,Paper,Paper Model 39,61828.48,2,0.1,6632.98
ORD-11311,17-11-2024,19-11-2024,Customer_266,Home Office,East,Patna,Furniture,Bookcases,Bookcases Model 27,19531.02,5,0.05,4031.86
ORD-11312,25-07-2023,28-07-2023,Customer_352,Corporate,West,Ahmedabad,Office Supplies,Binders,Binders Model 46,76947.25,3,0.1,-193.02
ORD-11313,20-10-2023,22-10-2023,Customer_325,Corporate,West,Ahmedabad,Office Supplies,Binders,Binders Model 12,12162.47,5,0.05,625.56
ORD-11314,14-10-2024,17-10-2024,Customer_75,Corporate,South,Chennai,Technology,Accessories,Accessories Model 39,27438.68,10,0.15,942.58
ORD-11315,28-05-2022,31-05-2022,Customer_233,Home Office,North,Lucknow,Office Supplies,Storage,Storage Model 38,825.07,4,0.1,150.12
ORD-11316,22-07-2023,27-07-2023,Customer_224,Corporate,West,Mumbai,Technology,Phones,Phones Model 21,98166.97,8,0.2,-12072.59
ORD-11317,02-09-2022,04-09-2022,Customer_275,Corporate,South,Bangalore,Technology,Phones,Phones Model 9,4582.94,2,0.1,-106.02
ORD-11318,16-07-2022,20-07-2022,Customer_369,Corporate,South,Bangalore,Office Supplies,Paper,Paper Model 19,6458.05,2,0.1,1254.21
ORD-11319,30-05-2024,01-06-2024,Customer_122,Consumer,South,Bangalore,Office Supplies,Paper,Paper Model 2,57276.4,5,0.2,-3528.92
ORD-11320,11-10-2023,13-10-2023,Customer_315,Corporate,South,Chennai,Furniture,Bookcases,Bookcases Model 32,61821.52,3,0,11919.81
ORD-11321,13-09-2022,14-09-2022,Customer_144,Consumer,South,Chennai,Furniture,Chairs,Chairs Model 1,46220.91,3,0.05,10603.37
ORD-11322,05-05-2023,08-05-2023,Customer_210,Home Office,West,Ahmedabad,Office Supplies,Storage,Storage Model 29,44893.44,4,0,11754.03
ORD-11323,25-06-2024,27-06-2024,Customer_252,Corporate,West,Ahmedabad,Technology,Phones,Phones Model 34,54355.83,5,0.05,11982.83
ORD-11324,03-12-2023,06-12-2023,Customer_74,Home Office,North,Lucknow,Office Supplies,Paper,Paper Model 5,39096.12,8,0.2,-3856.15
ORD-11325,13-02-2024,15-02-2024,Customer_119,Corporate,West,Mumbai,Furniture,Tables,Tables Model 39,35649.92,5,0.05,6371.83
ORD-11326,19-08-2024,20-08-2024,Customer_185,Corporate,South,Hyderabad,Office Supplies,Binders,Binders Model 2,45498.46,1,0.15,1952.53
ORD-11327,02-10-2024,06-10-2024,Customer_134,Corporate,West,Pune,Furniture,Tables,Tables Model 11,25865.11,4,0.1,1077.25
ORD-11328,12-12-2022,14-12-2022,Customer_82,Consumer,South,Bangalore,Technology,Laptops,Laptops Model 40,5273.86,4,0,1195.99
ORD-11329,13-04-2022,16-04-2022,Customer_96,Consumer,North,Chandigarh,Technology,Laptops,Laptops Model 27,15328.42,3,0.15,-465.55
ORD-11330,01-10-2023,03-10-2023,Customer_217,Consumer,North,Delhi,Furniture,Bookcases,Bookcases Model 16,5688.58,3,0.1,494.82
ORD-11331,05-02-2022,07-02-2022,Customer_237,Home Office,North,Delhi,Furniture,Tables,Tables Model 49,81820.33,3,0.2,-9733.81
ORD-11332,26-01-2024,28-01-2024,Customer_263,Consumer,South,Hyderabad,Furniture,Chairs,Chairs Model 33,78797.38,6,0.05,15096.59
ORD-11333,30-10-2024,31-10-2024,Customer_189,Home Office,West,Mumbai,Furniture,Chairs,Chairs Model 18,47172.16,3,0.05,10161.92
